casa O
merece O
ver O
Ese O
soy O
yo O
tan O
dichoso O
en O
tan O
hermosa O
ocasión O
que O
tengo O
al O
sol O
envidioso O
Y O
esotras O
cinco O
qué O
son O
Ninfas O
de O
su O
cielo O
hermoso O
Esperad O
y O
llamaré O
veréis O
qué O
regalo O
os O
hace O
Haced O
que O
un O
ángel O
me O
dé O
si O
el O
trono O
no O
se O
deshace O
con O
quien O
esta O
noche O
esté O
que O
de O
Octavia O
estoy O
mohíno O
Llama O
Ah O
de O
casa O
No O
responde O
Hay O
gran O
recato O
Adivino O
que O
no O
está O
en O
casa O
Pues O
dónde O
Si O
es O
un O
ángel O
tan O
divino O
habrá O
ido O
acompañar O
algún O
alma O
No O
es O
mujer O
que O
la O
ven O
por O
el O
lugar O
Asómase O
Tristán O
a O
la O
ventana O
comiendo O
una O
sopa O
en O
vino O
y O
una O
toalla O
al O
hombro O
No O
nos O
dejarán O
comer O
Perdonen O
que O
no O
hay O
lugar O
Cómo O
es O
aquello O
No O
sé O
Mirad O
si O
habemos O
errado O
la O
casa O
si O
no O
es O
que O
esté O
hoy O
este O
trono O
doblado O
y O
estos O
ángeles O
nos O
dé O
Ah O
de O
la O
casa O
Andá O
en O
buen O
hora O
hermano O
Tornó O
a O
salir O
Vístele O
mejor O
ahora O
Gente O
que O
debe O
de O
acudir O
en O
casa O
de O
esta O
señora O
Oh O
qué O
lindo O
Pues O
no O
entráis O
Ah O
de O
casa O
Ah O
majadero O
Ángel O
mirad O
cómo O
habláis O
que O
respondéis O
muy O
grosero O
para O
en O
el O
trono O
en O
que O
estáis O
No O
había O
bien O
reparado O
en O
que O
eran O
gente O
de O
bien O
Decí O
sois O
vos O
el O
criado O
de O
la O
señora O
De O
quién O
De O
Clarinda O
Soy O
soldado O
y O
alférez O
del O
capitán O
don O
Lorenzo O
de O
Guzmán O
que O
está O
con O
ella O
comiendo O
(Oíslo O
Qué O
estoy O
oyendo) O
Y O
cómo O
os O
llamáis O
Tristán O
Quítase O
de O
la O
ventana O
Es O
aqueste O
picarón O
acaso O
el O
ángel O
del O
trono O
de O
estas O
damas O
Buenas O
son O
pero O
mi O
parte O
os O
perdono O
“Entrad O
a O
conversación O
y O
avisadme O
de O
que O
dan O
el O
favor O
generalmente O
y O
vendré O
armado O
al O
zaguán O
que O
por O
el O
pie O
solamente O
me O
maten O
como O
a O
Roldán O
y O
veréis O
una O
mujer O
que O
no O
entra O
el O
sol O
en O
su O
casa” O
Este O
sol O
se O
viene O
arder O
sin O
duda O
que O
pues O
se O
abrasa O
es O
ángel O
de O
Lucifer O
Donaire O
por O
Dios O
tenéis O
Pesadamente O
os O
burláis O
“Quiero O
que O
os O
desengañéis O
de O
lo O
mucho O
que O
ignoráis O
y O
lo O
poco O
que O
sabéis” O
Pues O
cuál O
será O
el O
capitán O
si O
como O
el O
alférez O
es O
Notables O
celos O
me O
dan O
Vamos O
volveréis O
después O
que O
no O
esté O
en O
casa O
Tristán O
Qué O
es O
volver O
Haré O
la O
puerta O
pedazos O
Abran O
aquí O
Llama O
Salen O
don O
Lorenzo O
y O
Tristán O
Ya O
gentilhombre O
está O
abierta O
Mandáis O
algo O
Señor O
sí O
No O
será O
posada O
cierta O
o O
la O
casa O
habéis O
errado O
que O
yo O
vivo O
aquí O
No O
vive O
Clarinda O
dama O
Recibe O
prendas O
de O
mayor O
cuidado O
y O
yo O
no O
vendo O
esas O
cosas O
Para O
pagar O
lo O
pregunto O
Las O
preguntas O
son O
graciosas O
Pagaré O
por O
Dios O
al O
punto O
Solo O
sus O
manos O
hermosas O
me O
pueden O
pagar O
aquí O
un O
alma O
que O
la O
he O
fiado O
Pues O
mal O
la O
podéis O
cobrar O
Id O
con O
Dios O
señor O
soldado O
y O
escarmentad O
de O
fiar O
Quiero O
hablalla… O
Id O
con O
Dios O
Aquí O
delante O
de O
vos O
Qué O
negras O
impertinencias O
(Qué O
bien O
os O
va O
de O
pendencias O
que O
ya O
con O
esta O
son O
dos) O
Echarele O
de O
la O
calle O
Pruebe O
noramala O
y O
calle O
Acuchíllanse O
y O
sale O
Felisardo O
y O
Mendoza O
y O
vanse O
Damacio O
y O
Liseo O
y O
sale O
Tristán O
después O
de O
las O
cuchilladas O
Fuera O
villanos O
Mendoza O
la O
sangre O
se O
me O
alboroza O
viendo O
un O
hombre O
de O
buen O
talle O
reñir O
Yo O
tomo O
su O
lado O
que O
me O
parece O
hombre O
honrado O
Villanos O
Tantos O
a O
dos O
Retíranse O
los O
dos O
Ya O
se O
retiran O
Por O
Dios O
que O
aunque O
me O
habéis O
obligado O
he O
recibido O
pesar O
dejáraismele O
matar O
aquel O
hablador O
gallardo O
Don O
Lorenzo O
Felisardo O
Señor O
y O
en O
este O
lugar O
En O
este O
mismo O
por O
Dios O
Envainá O
dadnos O
los O
brazos O
Válame O
Dios O
que O
sois O
vos O
Qué O
deseados O
abrazos O
No O
nos O
hablamos O
los O
dos O
Es O
Tristanillo O
Pues O
quién O
Basta O
que O
medra O
también O
el O
que O
a O
la O
guerra O
se O
aplica O
Qué O
grande O
estás O
Mendocica O
Soy O
ya O
muy O
hombre O
de O
bien O
Cómo O
por O
Italia B-LOC
ha O
ido O
don O
Lorenzo O
Mil O
extremos O
de O
bien O
y O
mal O
he O
tenido O
aunque O
en O
la O
casa O
de O
Lemos O
fui O
siempre O
favorecido O
Que O
son O
aquesos O
señores O
Alejandros O
liberales O
déboles O
dos O
mil O
favores O
son O
Castros O
y O
Sandovales O
No O
hay O
alabanzas O
mayores O
Mucho O
tenemos O
que O
hablar O
Por O
qué O
ha O
sido O
esta O
cuestión O
Es O
muy O
largo O
de O
contar O
Mudanzas O
del O
tiempo O
son O
y O
efetos O
de O
este O
lugar O
Dejé O
una O
dama O
y O
volví O
hallela O
y O
apenas O
vi O
su O
casa O
cuando O
esta O
gente O
se O
quiso O
entrar O
libremente O
Harto O
peor O
me O
va O
a O
mí O
Cómo O
Quiero O
a O
una O
mujer O
abril O
en O
el O
parecer O
y O
en O
la O
condición O
hebrero O
Con O
vos O
consolarme O
quiero O
Muy O
presto O
la O
podréis O
ver O
Salen O
Octavia O
y O
Beatriz O
con O
mantos O
que O
es O
la O
que O
pasa O
A O
qué O
va O
A O
sacar O
cierto O
vestido O
que O
mi O
necio O
amor O
le O
da O
Qué O
buen O
talle O
Estoy O
perdido O
Y O
disculpado O
estáis O
ya O
Aguardad O
y O
le O
diré O
una O
palabra O
Sí O
haré O
Octavia O
el O
que O
veis O
conmigo O
es O
un O
hidalgo O
mi O
amigo O
que O
aquí O
en O
la O
calle O
encontré O
Id O
poco O
a O
poco O
a O
la O
puerta O
de O
Martín O
Sánchez O
amores O
que O
mientras O
que O
se O
concierta O
y O
sacáis O
esas O
colores O
que O
el O
buen O
Mendoza O
no O
acierta O
de O
él O
me O
podré O
despedir O
Decidme O
si O
habéis O
de O
ir O
Jesús O
En O
eso O
dudáis O
Ven O
Beatriz O
Hermosa O
vais O
Ya O
comenzáis O
a O
mentir O
(Buen O
talle O
tiene O
señora O
el O
forastero O
Es O
galán O
Harto O
se O
compone O
y O
dora O
A O
mí O
por O
Dios O
que O
me O
dan O
hombres O
poca O
pena O
agora O
Qué O
terrible O
condición O
Nací O
con O
ella O
Es O
perdida O
tu O
hermosura O
Buenos O
son O
los O
hombres O
pero O
en O
mi O
vida O
tuve O
a O
ninguno O
afición) O
Vanse O
los O
dos O
No O
es O
gallarda O
Es O
una O
diosa O
Pues O
servilda O
si O
os O
agrada O
que O
yo O
os O
la O
doy O
por O
la O
cosa O
más O
fácil O
de O
ser O
tratada O
y O
de O
amar O
dificultosa O
Cómo O
Quiere O
cuanto O
ve O
habla O
escribe O
y O
toma O
Y O
da O
En O
tres O
años O
no O
lo O
sé O
En O
tres O
años O
Tres O
van O
ya O
Pues O
no O
me O
diréis O
por O
qué O
Porque O
tengo O
para O
mí O
que O
el O
quererme O
por O
marido O
la O
fuerza O
a O
tratarme O
ansí O
La O
causa O
puede O
haber O
sido O
Vos O
trataisle O
de O
ello O
Sí O
Pues O
qué O
os O
espanta O
que O
sea O
rigurosa O
en O
dilatar O
lo O
que O
vuestro O
amor O
desea O
si O
vos O
la O
habláis O
de O
casar O
hasta O
que O
en O
ello O
se O
vea O
Es O
mujer O
que O
lo O
merece O
No O
sé O
qué O
en O
estos O
tres O
años O
tres O
mil O
hombres O
acontece O
ver O
y O
hablar O
y O
hacer O
engaños O
porque O
cuanto O
ve O
apetece O
Pero O
en O
pasando O
del O
día O
primero O
que O
quiere O
bien O
el O
que O
más O
cierto O
tenía O
conquistado O
su O
desdén O
del O
el O
campo O
y O
desconfía O
No O
sé O
si O
entre O
estos O
alguno O
la O
ha O
gozado O
que O
a O
ninguno O
muestra O
estimar O
y O
querer O
que O
es O
mucho O
que O
una O
mujer O
pase O
tres O
años O
de O
ayuno O
Con O
esta O
sospecha O
estoy O
pensando O
que O
gusto O
tiene O
y O
que O
yo O
no O
se O
lo O
doy O
que O
en O
fin O
con O
la O
tema O
viene O
de O
que O
su O
marido O
soy O
Para O
mí O
no O
más O
es O
casta O
todas O
mis O
trazas O
contrasta O
todos O
mis O
intentos O
tuerce O
que O
me O
rinda O
que O
me O
esfuerce O
ninguna O
cosa O
me O
basta O
Si O
la O
busco O
huye O
de O
mí O
si O
la O
dejo O
me O
persigue O
si O
digo O
“no” O
dice O
“sí” O
soy O
sombra O
que O
su O
sol O
sigue O
si O
se O
va O
fenezco O
allí O
Si O
lloro O
canta O
si O
canto O
llora O
si O
la O
pido O
niega O
si O
niego O
me O
pide O
y O
tanto O
cuanto O
más O
conmigo O
juega O
más O
picado O
me O
levanto O
Válete O
Dios O
por O
mujer O
Es O
cosa O
para O
perder O
el O
seso O
no O
ha O
hecho O
el O
Cielo O
cosa O
tan O
diestra O
en O
el O
suelo O
en O
materia O
de O
querer O
Finge O
llora O
siente O
y O
cela O
enferma O
sigue O
desvela O
desengaña O
engaña O
y O
miente O
presente O
olvida O
y O
ausente O
regala O
y O
todo O
es O
cautela O
No O
fuera O
yo O
el O
desdichado O
con O
quien O
ella O
hiciera O
eso O
Don O
Lorenzo O
a O
un O
despicado O
le O
hiciera O
perder O
el O
seso O
mas O
no O
estando O
enamorado O
que O
de O
jugar O
a O
mirar O
va O
mucho O
Vense O
las O
tretas O
Pero O
en O
qué O
pensáis O
parar O
que O
mujeres O
tan O
discretas O
mal O
se O
dejan O
sujetar O
Realmente O
que O
la O
mujer O
un O
poco O
boba O
ha O
de O
ser O
siempre O
ha O
sido O
mi O
opinión O
que O
en O
la O
simple O
condición O
se O
imprime O
más O
el O
querer O
Quiere O
con O
mayor O
lealtad O
que O
una O
natural O
bondad O
nunca O
suele O
ser O
aguda O
Estoy O
en O
aquesta O
duda O
entre O
mentira O
y O
verdad O
y O
me O
ha O
dado O
un O
pensamiento O
de O
que O
la O
sirva O
un O
amigo O
de O
talle O
y O
entendimiento O
que O
entre O
y O
que O
salga O
conmigo O
y O
que O
penetre O
su O
intento O
que O
finja O
quererla O
bien O
y O
que O
en O
diciendo O
de O
sí O
me O
desengañe O
Pues O
quién O
te O
parece O
bien O
a O
ti O
Para O
rendir O
su O
desdén O
a O
propósito O
has O
venido O
mi O
deseo O
te O
ha O
traído O
Quieres O
hacerme O
un O
placer O
de O
servir O
esta O
mujer O
y O
mostralla O
amor O
fingido O
Que O
ya O
que O
tiene O
esperanza O
de O
merecer O
su O
favor O
temiendo O
estoy O
su O
mudanza O
quiero O
vengarme O
en O
su O
honor O
que O
es O
la O
más O
alta O
venganza O
Yo O
no O
puedo O
sufrir O
más O
conquista O
engáñala O
y O
di O
que O
aquí O
la O
has O
visto O
y O
estás O
perdido O
Fías O
de O
mí O
que O
no O
te O
ofenda O
jamás O
Sin O
duda O
Pues O
ve O
a O
pagar O
el O
vestido O
que O
yo O
voy O
a O
seguirla O
Intenta O
entrar O
Vanse O
los O
dos O
y O
quedan O
los O
lacayos O
Oístelo O
En O
todo O
estoy O
después O
podremos O
hablar O
que O
quiero O
que O
de O
tu O
mano O
me O
des O
alguna O
fregona O
que O
allá O
donde O
fui O
paisano O
tres O
meses O
hablé O
a O
una O
dona O
Tres O
meses O
Sí O
del O
verano O
Pobre O
de O
ti O
Qué O
pensabas O
que O
es O
como O
en O
este O
país O
que O
hay O
fregonas O
como O
pavas O
con O
bocas O
oliendo O
anís O
más O
que O
atún O
en O
almadrabas O
Vive O
Dios O
que O
allá O
por O
puntos O
me O
mataban O
con O
trasuntos O
de O
fregonas O
de O
Castilla B-LOC
con O
la O
encarnada O
cintilla O
y O
el O
botín O
de O
cuatro O
puntos O
Traspasábame O
el O
pandero O
el O
alma O
con O
las O
chaconas O
en O
el O
río O
o O
lavadero O
Luego O
no O
hay O
allá O
fregonas O
Masaras O
como O
un O
harnero O
Masaras O
Sí O
a O
la O
bagasa O
la O
llaman O
así O
Eso O
pasa O
Francisquiñas O
traditoras O
que O
era O
menester O
por O
horas O
volverse O
un O
hombre O
Ganasa O
Qué O
dudáis O
que O
he O
de O
seguillo O
a O
este O
necio O
Y O
no O
ha O
de O
vello O
el O
hombre O
Sí O
al O
baratillo O
que O
voy O
a O
vender O
un O
cuello O
Adiós O
Juan O
Adiós O
carillo O
Vase O
Tristán O
Brava O
vida O
soldadesca O
Tristes O
de O
los O
que O
pasamos O
esta O
vida O
pelonesca O
Beatriz O
y O
dice O
Mendoza O
Es O
Beatriz O
Sí O
Dónde O
vamos O
Beatriz O
limpia O
Beatriz O
fresca O
Beatriz O
más O
blanca O
que O
arroz O
más O
picante O
que O
raspada O
más O
larga O
que O
un O
albornoz O
más O
lucida O
que O
una O
espada O
más O
resulta O
que O
una O
coz O
Vive O
Dios O
que O
he O
de O
abrazarte O
Ay O
triste O
Y O
en O
esta O
parte O
En O
esta O
parte O
y O
en O
todas O
Cuándo O
han O
de O
ser O
nuestras O
bodas O
Cuando O
aqueste O
Durandarte O
se O
case O
con O
mi O
señora O
Pues O
trátese O
bien O
agora O
Qué O
hay O
de O
nuevo O
Es O
gran O
secreto O
A O
mi O
secreto O
A O
qué O
efeto O
Mi O
alma O
Beatriz O
te O
adora O
pero O
secreto O
a O
mujer… O
Guarda O
la O
cara O
En O
tu O
vida O
me O
has O
de O
hablar O
ni O
me O
has O
de O
ver O
Ten O
oye O
Beatriz O
querida O
Nunca O
me O
hiciste O
placer O
nunca O
trataste O
verdad O
conmigo O
nunca O
hallé O
en O
ti O
buen O
término O
y O
lealtad O
Tú O
secreto O
para O
mí O
Qué O
buen O
amor O
Qué O
amistad O
Quédese O
con O
Dios O
mancebo O
A O
decillo O
no O
me O
atrevo O
si O
no O
juras O
de O
callar O
En O
fin O
tengo O
de O
jurar O
Qué O
buen O
crédito O
te O
debo O
Plega O
a O
Dios O
que O
no O
me O
pida O
nadie O
cosa O
que O
no O
sea O
de O
mi O
gusto O
y O
que O
en O
mi O
vida O
coma O
pollas O
con O
jalea O
ni O
jamás O
duerma O
vestida O
ni O
coma O
pan O
si O
no O
es O
tierno O
ni O
vino O
si O
no O
es O
anciano O
ni O
tenga O
frío O
en O
invierno O
ni O
calor O
en O
verano O
ni O
vaya… O
Dónde O
…al O
Infierno O
Mendoza O
si O
lo O
dijere O
Pues O
has O
de O
saber O
que O
quiere O
mi O
amo O
tomar O
venganza O
de O
tu O
ama O
Hay O
tal O
mudanza O
Por O
saber O
su O
pecho O
muere O
Con O
este O
galán O
soldado O
que O
se O
finja O
ha O
concertado O
galán O
de O
Octavia O
hasta O
ver O
si O
la O
goza O
Podría O
ser O
que O
volviese O
trasquilado O
Si O
el O
hombre O
es O
plático O
y O
sabe O
mucho O
caerá O
si O
la O
sigue O
No O
hayas O
miedo O
que O
se O
alabe O
si O
mil O
años O
la O
persigue O
de O
que O
tal O
empresa O
acabe O
Salen O
Octavia O
y O
Felisardo O
acompañándola O
y O
Don O
Lorenzo O
y O
Tristán O
siguiéndoles O
Vas O
contenta O
Sí O
mi O
bien O
Bueno O
es O
el O
raso O
Extremado O
Basta O
Octavia O
que O
también O
te O
va O
siguiendo O
el O
soldado O
Mas O
qué O
te O
parece O
bien O
Buen O
talle O
tiene O
Es O
galán O
Dime O
el O
nombre O
El O
capitán O
don O
Lorenzo O
Viene O
agora O
de O
Italia B-LOC
Sí O
mi O
señora O
Y O
el O
sobrenombre O
Guzmán O
Famoso O
Siempre O
lo O
fue O
Es O
rico O
Más O
que O
un O
indiano O
Es O
liberal O
No O
lo O
sé O
De O
dónde O
es O
Es O
cortesano O
En O
Madrid B-LOC
nació O
Sí O
a O
fe O
Llévale O
a O
casa O
Esta O
tarde O
Véselo O
a O
decir O
Ya O
voy O
Apártase O
a O
un O
lado O
don O
Lorenzo O
y O
Felisardo O
y O
Octavia O
y O
Beatriz O
y O
Tristán O
y O
Mendoza O
a O
otra O
parte O
Pues O
Capitán O
Dios O
os O
guarde O
Buena O
va O
a O
fe O
de O
quien O
soy O
Hago O
de O
mi O
talle O
alarde O
doy O
piernas O
contrera O
y O
plumas O
Hay O
que O
contarte O
mil O
sumas O
de O
cosas O
de O
Felisardo O
Que O
me O
las O
digas O
aguardo O
Para O
con O
quien O
es O
presumas O
concertó O
con O
el O
soldado O
que O
se O
finja O
enamorado O
de O
ti O
y O
procure O
gozarte O
para O
saber O
en O
qué O
parte O
tienes O
el O
honor O
guardado O
Qué O
me O
dices O
Esto O
Bien O
Y O
Quién O
te O
lo O
dijo O
a O
ti O
Mendoza O
Pues O
yo O
también O
sabré O
fingir O
Cómo O
así O
No O
hay O
estocada O
que O
den O
más O
diestra O
que O
por O
el O
filo O
quiero O
por O
el O
mismo O
estilo O
fingir O
que O
muero O
por O
él O
que O
el O
soldado O
es O
moscatel O
y O
gastará O
hasta O
el O
pabilo O
Qué O
bien O
harás O
Pues O
atiende O
el O
principio O
-Ah O
Felisardo O
Señora O
Si O
acaso O
entiende O
ese O
soldado O
gallardo O
el O
justo O
amor O
que O
os O
enciende O
llevalde O
a O
casa O
a O
cenar O
que O
le O
quiero O
regalar O
por O
vuestro O
amigo O
(Esto O
es O
hecho O
La O
mujer O
se O
viene O
El O
pecho O
hidalgo O
quiere O
mostrar) O
Beso O
esos O
pies O
(Este O
lobo O
Beatriz O
viene O
por O
su O
daño O
Ay O
por O
tu O
vida O
que O
es O
bobo) O
(Tú O
verás O
cómo O
la O
engaño) O
(Tú O
verás O
cómo O
le O
robo O
Ya O
me O
parece O
que O
veo O
de O
la O
capa O
el O
pasamano O
sirviendo O
en O
este O
manteo O
Vámonos O
Octavia O
(Ah O
hermano O
cómo O
ha O
de O
quedar O
muy O
feo) O
I
Salen O
Clarinda O
Tristán O
y O
don O
Lorenzo O
Vete O
Clarinda O
en O
buen O
hora O
que O
ya O
sé O
yo O
que O
el O
ausencia O
la O
voluntad O
y O
presencia O
más O
adora O
que O
desdora O
Eres O
tú O
quien O
me O
ha O
vendido O
luego O
que O
de O
ti O
partí O
y O
quéjaste O
que O
hay O
en O
mí O
trato O
doblado O
y O
fingido O
Viene O
a O
quebrarte O
la O
puerta O
aquel O
bizarro O
español O
jurándome O
tú O
que O
el O
sol O
apenas O
la O
hallaba O
abierta O
Quiere O
entrar O
como O
solía O
y O
espántaste O
que O
ya O
sea O
el O
que O
tu O
casa O
rodea O
tan O
suya O
en O
ausencia O
mía O
Diome O
muchas O
cuchilladas O
colérico O
y O
pertinaz O
hasta O
que O
nos O
dieron O
paz O
los O
filos O
de O
otras O
espadas O
y O
quieres O
pedirme O
celos O
y O
obligarme O
a O
tus O
visitas O
cuando O
las O
nubes O
me O
quitas O
que O
fueron O
del O
alma O
velos O
Con O
que O
estoy O
viendo O
mi O
engaño O
y O
perdiendo O
la O
paciencia O
de O
ver O
al O
fin O
de O
mi O
ausencia O
este O
infame O
desengaño O
Gózale O
Clarinda O
ingrata O
porque O
es O
mal O
hecho O
querer O
que O
trate O
un O
hombre O
a O
mujer O
que O
tan O
poca O
verdad O
trata O
Y O
no O
me O
busques O
ni O
celes O
que O
me O
darás O
ocasión O
para O
ver O
mi O
condición O
muy O
diferente O
que O
sueles O
Si O
para O
disimular O
don O
Lorenzo O
tus O
maldades O
tus O
quejas O
me O
persüades O
cuando O
me O
vengo O
a O
quejar O
extraña O
crueldad O
ha O
sido O
haber O
mi O
amor O
y O
paciencia O
en O
más O
de O
un O
año O
de O
ausencia O
con O
cartas O
entretenido O
Partiste O
con O
mil O
extremos O
luego O
que O
se O
casó O
el O
Rey O
a O
Italia B-LOC
con O
el O
Virrey O
conde O
de O
Villalba O
y O
Lemos O
jurando O
que O
eternamente O
dejarías O
de O
tener O
esta O
mujer O
por O
mujer O
y O
esta O
voluntad O
presente O
Decías O
que O
el O
corazón O
en O
Valladolid B-LOC
tendrías O
y O
que O
siempre O
escribirías O
que O
se O
ofreciese O
ocasión O
Tuve O
cartas O
de O
Valencia B-LOC
de O
Denia B-LOC
de O
Barcelona B-LOC
con O
tal O
cuidado O
que O
abona O
lo O
que O
descuida O
la O
ausencia O
De O
Nápoles B-LOC
y O
aun O
al O
cabo O
de O
Roma B-LOC
y O
cuando O
el O
Virrey O
fue O
a O
besar O
por O
vuestro O
Rey O
los O
pies O
a O
Clemente O
octavo O
Y O
en O
todas O
y O
falsas O
todas O
notables O
seguridades O
del O
fin O
de O
dos O
voluntades O
en O
santas O
y O
alegres O
bodas O
Vienes O
y O
ese O
mismo O
día O
sin O
mirar O
que O
pudo O
haber O
un O
hombre O
que O
solo O
el O
ver O
enamorado O
le O
había O
en O
la O
iglesia O
que O
es O
lugar O
donde O
está O
Dios O
solamente O
le O
acuchillas O
insolente O
y O
te O
vas O
a O
pasear O
Vas O
en O
efeto O
a O
la O
puerta O
de O
Martín O
Sánchez O
y O
das O
a O
quien O
adorando O
estás O
tienda O
franca O
y O
bolsa O
abierta O
Sácasle O
un O
azul O
vestido O
competidor O
de O
los O
cielos O
color O
de O
los O
justos O
celos O
que O
habrás O
ausente O
tenido O
Mucho O
pasamano O
de O
oro O
corte O
de O
tela O
y O
jubón O
vas O
a O
la O
conversación O
cenas O
gastas O
un O
tesoro O
y O
porque O
sé O
tu O
maldad O
dices O
que O
soy O
la O
que O
rabia O
siendo O
la O
señora O
Octavia O
quien O
muerde O
tu O
voluntad O
Pues O
que O
me O
digas O
que O
acaso O
la O
topaste O
y O
se O
la O
diste O
qué O
príncipe O
ahora O
viste O
de O
raso O
en O
lugar O
tan O
raso O
Ya O
don O
Lorenzo O
pasó O
ese O
tiempo O
seso O
tienes O
y O
en O
fin O
de O
Nápoles B-LOC
vienes O
tú O
que O
de O
las O
Indias B-LOC
no O
Ya O
está O
todo O
diferente O
tanto O
en O
aqueste O
lugar O
que O
te O
quiero O
aconsejar O
Escúchame O
atentamente O
No O
me O
pidas O
atención O
que O
oírte O
Clarinda O
mía O
en O
esta O
ocasión O
sería O
ir O
a O
Ginebra B-LOC
a O
sermón O
Qué O
me O
puedes O
tú O
decir O
Ya O
este O
amor O
es O
acabado O
y O
por O
Dios O
que O
he O
disculpado O
tu O
nuevo O
modo O
en O
vivir O
Y O
fue O
fácil O
persuadirme O
si O
hallo O
mudado O
un O
lugar O
cómo O
tú O
no O
lo O
has O
de O
estar O
siendo O
mujer O
y O
no O
firme O
No O
hallo O
cosa O
que O
dejase O
en O
el O
lugar O
que O
quedó O
pues O
si O
el O
tiempo O
lo O
mudó O
qué O
mucho O
que O
te O
mudase O
Cuando O
el O
primer O
movimiento O
llevan O
los O
cielos O
tras O
sí O
siguiéndole O
van O
y O
ansí O
al O
lugar O
sigue O
otro O
intento O
Bien O
haces O
yo O
te O
disculpo O
habla O
goza O
quiere O
bien O
que O
yo O
solo O
soy O
a O
quien O
yo O
mesmo O
condeno O
y O
culpo O
Quien O
me O
digas O
que O
me O
quieres O
dar O
consejo O
en O
el O
gastar O
no O
es O
razón O
querer O
dorar O
el O
valor O
de O
las O
mujeres O
El O
lugar O
no O
ha O
de O
quitar O
valor O
a O
quien O
le O
tenía O
porque O
no O
es O
mercadería O
que O
ha O
de O
subir O
y O
bajar O
Necísimo O
estás O
Estoy O
más O
discreto O
que O
un O
letrado O
porque O
estoy O
desengañado O
del O
que O
he O
sido O
y O
del O
que O
soy O
Mandas O
algo O
Que O
me O
envíes O
a O
Tristán O
Pues O
qué O
le O
quieres O
Ya O
lo O
sabrás O
Dueño O
eres O
si O
es O
bien O
que O
de O
mí O
confíes O
de O
él O
y O
el O
dueño O
que O
te O
amaba O
con O
tan O
extraño O
rigor O
que O
aunque O
se O
acaba O
el O
amor O
la O
obligación O
no O
se O
acaba O
Vase O
Clarinda O
Llorando O
va O
Ya O
lo O
vi O
Cómo O
sufrirlo O
has O
podido O
Porque O
un O
amante O
ofendido O
los O
agravios O
venga O
ansí O
De O
ti O
debes O
de O
vengarte O
pero O
advierte O
si O
es O
verdad O
que O
muda O
la O
voluntad O
con O
ausencia O
en O
otra O
parte O
Acuérdate O
que O
decías O
“Déjame O
Tristán O
llegar O
por O
lo O
menos O
a O
gozar O
el O
fin O
de O
las O
ansias O
mías” O
Que O
eres O
mudo O
que O
era O
ciego O
que O
era O
necio O
el O
que O
buscaba O
desengaño O
cuando O
amaba O
si O
había O
de O
olvidar O
luego O
Que O
no O
era O
bien O
enturbiar O
agua O
que O
se O
ha O
de O
beber O
Ves O
que O
Clarinda O
es O
mujer O
y O
que O
se O
puede O
mudar O
Tristán O
cuál O
hombre O
hay O
que O
sea O
más O
sabido O
que O
Salomón O
Amando O
tienes O
razón O
no O
hay O
cosa O
mala O
que O
crea O
Los O
que O
no O
quieren O
en O
breve O
pueden O
Tristán O
conocer O
las O
faltas O
de O
una O
mujer O
a O
quien O
su O
flaqueza O
mueve O
A O
los O
caballos O
sin O
ojos O
son O
los O
que O
aman O
comparados O
que O
para O
que O
están O
parados O
les O
ponen O
unos O
antojos O
Esto O
mismo O
viene O
a O
ser O
el O
que O
quiere O
como O
yo O
un O
hombre O
que O
se O
paró O
al O
gusto O
de O
una O
mujer O
Escúchame O
una O
agudeza O
así O
Dios O
te O
dé O
salud O
pues O
que O
te O
hablo O
en O
virtud O
de O
sola O
naturaleza O
Sabes O
en O
razón O
de O
ver O
si O
una O
mujer O
firme O
está O
la O
diferencia O
que O
va O
de O
querer O
a O
no O
querer O
Lo O
que O
es O
mirarse O
al O
espejo O
o O
en O
el O
agua O
de O
una O
fuente O
que O
él O
le O
muestra O
claramente O
y O
ella O
le O
muestra O
el O
bosquejo O
Estase O
quedo O
el O
cristal O
las O
faltas O
descubre O
en O
breve O
el O
agua O
no O
que O
se O
mueve O
y O
a O
sí O
se O
ve O
en O
un O
hombre O
mal O
Gracias O
a O
Dios O
que O
ya O
estás O
en O
principio O
de O
esta O
ciencia O
del O
desengaño O
Y O
ausencia O
Pues O
quiéresla O
Mucho O
más O
Cómo O
si O
ves O
claramente O
[las] O
faltas O
Ninguna O
creo O
que O
no O
creo O
lo O
que O
veo O
Cómo O
se O
mueve O
la O
fuente O
Lo O
que O
puedo O
hacer O
Tristán O
es O
no O
verla O
que O
el O
no O
ver O
suele O
el O
amor O
suspender O
Mil O
ocasiones O
te O
dan O
aquestos O
nuevos O
amores O
de O
Octavia O
Por O
qué O
si O
ha O
sido O
cuanto O
te O
he O
dicho O
fingido O
y O
no O
estimo O
sus O
favores O
Ya O
sabes O
tú O
que O
es O
concierto O
de O
Felisardo O
y O
de O
mí O
que O
quiere O
saber O
ansí O
si O
su O
amor O
es O
falso O
o O
cierto O
{m{m}sta O
ninfa O
fregr}Y O
tú O
pues O
hablas O
también O
con O
Beatriz O
está O
advertido O
que O
ha O
de O
ser O
también O
fingido O
guarda O
no O
la O
quieras O
bien O
Tú O
que O
estás O
enamorado O
de O
Octavia O
habrás O
seguro O
yo O
no O
pero O
al O
fin O
procuro O
hacer O
